backbone,seed,id_size,id_set_id,id_set,method,AUROC,FPR95,AUPR_OUT,source
dinov2_vitl14,1,4,53,jaguar|ocelot|serval|tiger,kl_matching,0.7530158569533583,0.7433414043583535,0.7736267208206165,verified_v1
dinov2_vitb14,0,5,18,cheetah|jaguar|ocelot|serval|tiger,energy,0.872629705573081,0.6277602523659306,0.8103790602550413,verified_v1
dinov2_vitb14,1,4,2,cheetah|jaguar|leopard|puma,react,0.6179466736710549,0.8980792716775841,0.6103750104475061,verified_v1
dinov2_vitb14,0,4,22,cheetah|leopard|puma|serval,ashp,0.5920919275588803,0.982277933866436,0.5546514622469167,verified_v1
dinov2_vitl14,2,5,29,cheetah|leopard|puma|serval|tiger,kl_matching,0.812953412175197,0.7605107443164123,0.6859990384837861,verified_v1
dinov2_vitl14,2,4,34,cheetah|puma|serval|tiger,scale,0.9304826690544964,0.4419194971594343,0.9061397589208012,verified_v1
dinov2_vitl14,1,4,0,cheetah|jaguar|leopard|lion,ashp,0.5489426294801418,0.9229958917096808,0.5850881153173032,verified_v1
dinov2_vitb14,0,5,18,cheetah|jaguar|ocelot|serval|tiger,entropy,0.8743812828601472,0.6273659305993691,0.8117409348301549,verified_v1
dinov2_vitb14,2,5,31,cheetah|lion|ocelot|puma|tiger,openmax,0.916809285480846,0.5029481132075472,0.7670575408397258,verified_v1
dinov2_vitl14,1,5,1,cheetah|jaguar|leopard|lion|puma,mahalanobis,0.9034618761556708,0.4836078431372549,0.8399454336112147,verified_v1
dinov2_vitb14,2,4,38,jaguar|leopard|lion|tiger,gen,0.8211739668636131,0.6753474249678851,0.7974208812201398,verified_v1
dinov2_vitb14,1,5,45,jaguar|lion|ocelot|puma|serval,vim,0.7835764357676709,0.8484523444682808,0.6194723221821961,verified_v1
dinov2_vitl14,0,4,19,cheetah|leopard|ocelot|puma,kl_matching,0.8911783250393501,0.3868445262189512,0.8954490948900198,verified_v1
dinov2_vitb14,0,4,22,cheetah|leopard|puma|serval,ashs,0.589100797905353,0.9284633671925654,0.5839972530329736,verified_v1
dinov2_vitb14,0,5,18,cheetah|jaguar|ocelot|serval|tiger,gen,0.8732704652996847,0.6278916929547844,0.8108233551898228,verified_v1
dinov2_vitb14,2,5,31,cheetah|lion|ocelot|puma|tiger,react,0.9000185443921305,0.5281053459119497,0.7640754857012826,verified_v1
dinov2_vitl14,1,4,0,cheetah|jaguar|leopard|lion,ashs,0.5006688485276427,0.9086695459812494,0.5697137926682431,verified_v1
dinov2_vitb14,2,4,38,jaguar|leopard|lion|tiger,gradnorm,0.83010989847087,0.6667055938339367,0.801799936297865,verified_v1
dinov2_vitb14,0,4,22,cheetah|leopard|puma|serval,dice,0.726134048161381,0.8949643397449751,0.7153847301780961,verified_v1
dinov2_vitb14,1,4,2,cheetah|jaguar|leopard|puma,rmd,0.8574564473857482,0.5526812479182858,0.8597048259718152,verified_v1
dinov2_vitl14,0,5,15,cheetah|jaguar|lion|serval|tiger,rmd,0.8190158944215119,0.6147809958624626,0.7603635402670721,verified_v1
dinov2_vitb14,1,5,46,jaguar|lion|ocelot|puma|tiger,ashb,0.4819044199753062,0.9980995819080196,0.2665773049130472,verified_v1
dinov2_vitb14,0,5,18,cheetah|jaguar|ocelot|serval|tiger,gradnorm,0.8731802970557307,0.6238170347003155,0.8113056673585904,verified_v1
dinov2_vitl14,1,4,0,cheetah|jaguar|leopard|lion,dice,0.9006965197482095,0.5258611608553672,0.8742954219639877,verified_v1
dinov2_vitb14,2,4,38,jaguar|leopard|lion|tiger,kl_matching,0.8172336450212881,0.7364241504145743,0.7759252059850446,verified_v1
dinov2_vitb14,0,4,22,cheetah|leopard|puma|serval,energy,0.8591427170278398,0.5490598660038902,0.8627118466972815,verified_v1
dinov2_vitl14,2,4,34,cheetah|puma|serval|tiger,vim,0.8468659827128988,0.9245739151456546,0.7183155375657946,verified_v1
dinov2_vitb14,1,4,2,cheetah|jaguar|leopard|puma,rsn_paper,0.9159246821125692,0.3349616964583102,0.9195391345745708,verified_v1
dinov2_vitl14,0,5,15,cheetah|jaguar|lion|serval|tiger,rsn_paper,0.7872387355919446,0.8821515194749607,0.6264948178580415,verified_v1
dinov2_vitb14,1,5,46,jaguar|lion|ocelot|puma|tiger,ashp,0.7525911256930746,0.8502470543519575,0.5015768012573177,verified_v1
dinov2_vitb14,0,5,18,cheetah|jaguar|ocelot|serval|tiger,kl_matching,0.8559998291272344,0.5800473186119873,0.8127021447086507,verified_v1
dinov2_vitb14,1,4,56,leopard|lion|ocelot|serval,knn,0.8481737474217758,0.6251046901172529,0.8418573524982298,verified_v1
dinov2_vitl14,1,4,0,cheetah|jaguar|leopard|lion,energy,0.8199125517415493,0.6682818919203624,0.8289384299648304,verified_v1
dinov2_vitb14,0,4,22,cheetah|leopard|puma|serval,entropy,0.8603209404842836,0.5515452777177436,0.863243293635654,verified_v1
dinov2_vitl14,1,5,1,cheetah|jaguar|leopard|lion|puma,mahalanobispp,0.901511443862942,0.4814117647058824,0.8397510249463116,verified_v1
dinov2_vitb14,2,5,31,cheetah|lion|ocelot|puma|tiger,rmd,0.9339073318351336,0.3577044025157233,0.8617991487681065,verified_v1
dinov2_vitl14,2,4,35,jaguar|leopard|lion|ocelot,ashb,0.4460931332356296,0.9416145046406216,0.5032637680527914,verified_v1
dinov2_vitb14,1,5,46,jaguar|lion|ocelot|puma|tiger,ashs,0.775310113679555,0.8006461421512733,0.5529278828391292,verified_v1
dinov2_vitl14,1,4,0,cheetah|jaguar|leopard|lion,entropy,0.8295412142974519,0.6708100705783209,0.8325175649064194,verified_v1
dinov2_vitb14,0,4,22,cheetah|leopard|puma|serval,gen,0.8597343382015368,0.5500324184136589,0.8629964322133215,verified_v1
dinov2_vitl14,1,5,1,cheetah|jaguar|leopard|lion|puma,maxlogit,0.7912821692538005,0.7311372549019608,0.6647243767850806,verified_v1
dinov2_vitb14,1,4,2,cheetah|jaguar|leopard|puma,rsn_reported,0.9108494182368349,0.3557233263017653,0.9061992756999282,verified_v1
dinov2_vitl14,2,4,35,jaguar|leopard|lion|ocelot,ashp,0.4586626993810321,0.969134470105763,0.4895490357035036,verified_v1
dinov2_vitl14,0,5,15,cheetah|jaguar|lion|serval|tiger,rsn_reported,0.7860969421184529,0.8557568840062777,0.6243326979484773,verified_v1
dinov2_vitb14,2,5,31,cheetah|lion|ocelot|puma|tiger,rsn_paper,0.8696310843538116,0.7230738993710691,0.6613351780696051,verified_v1
dinov2_vitb14,0,4,22,cheetah|leopard|puma|serval,gradnorm,0.8567208822444522,0.5694834666090339,0.8585517388201522,verified_v1
dinov2_vitl14,1,4,0,cheetah|jaguar|leopard|lion,gen,0.824156063715252,0.6701780259138312,0.8304745262090817,verified_v1
dinov2_vitb14,1,4,56,leopard|lion|ocelot|serval,mahalanobis,0.799487954594208,0.8701842546063652,0.7699110609562811,verified_v1
dinov2_vitb14,1,5,46,jaguar|lion|ocelot|puma|tiger,dice,0.7490071683450721,0.886735081717978,0.4950013319252698,verified_v1
dinov2_vitl14,1,5,1,cheetah|jaguar|leopard|lion|puma,msp,0.80121388425604,0.7347450980392157,0.6675591490196658,verified_v1
dinov2_vitb14,1,4,2,cheetah|jaguar|leopard|puma,scale,0.7200491456201068,0.764960586210725,0.7332002072677914,verified_v1
dinov2_vitl14,2,4,35,jaguar|leopard|lion|ocelot,ashs,0.4568873507131412,0.974422620332398,0.4851127927926582,verified_v1
dinov2_vitl14,0,5,15,cheetah|jaguar|lion|serval|tiger,scale,0.8846699210378645,0.5962334141817663,0.7958980180084009,verified_v1
dinov2_vitl14,1,5,43,jaguar|leopard|ocelot|serval|tiger,knn,0.9146987793012538,0.7836708033964729,0.7912086727155982,verified_v1
dinov2_vitb14,0,4,22,cheetah|leopard|puma|serval,kl_matching,0.8227967883651139,0.6472876593905338,0.8272077245196017,verified_v1
dinov2_vitb14,1,5,46,jaguar|lion|ocelot|puma|tiger,energy,0.7626373191943703,0.8086278981375903,0.5452849061159804,verified_v1
dinov2_vitl14,1,4,0,cheetah|jaguar|leopard|lion,gradnorm,0.8458932037246728,0.6526914568629516,0.8419716779384281,verified_v1
dinov2_vitl14,1,5,1,cheetah|jaguar|leopard|lion|puma,nci,0.8097694078609134,0.7598431372549019,0.6639806067207505,verified_v1
dinov2_vitb14,1,5,4,cheetah|jaguar|leopard|ocelot|puma,knn,0.9397977311999738,0.2874891649812193,0.8974848542633874,verified_v1
dinov2_vitb14,2,5,31,cheetah|lion|ocelot|puma|tiger,rsn_reported,0.8735945140800996,0.6253930817610063,0.6845724186350981,verified_v1
dinov2_vitl14,2,4,35,jaguar|leopard|lion|ocelot,dice,0.8864771535165624,0.6908050938916469,0.8615667973050964,verified_v1
dinov2_vitb14,1,4,2,cheetah|jaguar|leopard|puma,vim,0.8770616884808613,0.580215388031531,0.8463690968196693,verified_v1
dinov2_vitb14,1,4,56,leopard|lion|ocelot|serval,mahalanobispp,0.7958565145312061,0.8723827470686767,0.7654555523950856,verified_v1
dinov2_vitl14,1,5,1,cheetah|jaguar|leopard|lion|puma,openmax,0.863320307911628,0.7334901960784314,0.7145954759058007,verified_v1
dinov2_vitl14,1,4,0,cheetah|jaguar|leopard|lion,kl_matching,0.860348942588033,0.7146318339829348,0.8344732507499532,verified_v1
dinov2_vitb14,1,5,46,jaguar|lion|ocelot|puma|tiger,entropy,0.7644008776722209,0.8109083998479666,0.545516000713553,verified_v1
dinov2_vitl14,2,4,35,jaguar|leopard|lion|ocelot,energy,0.7760722098095978,0.7087200518022879,0.7942342301002674,verified_v1
dinov2_vitb14,2,5,31,cheetah|lion|ocelot|puma|tiger,scale,0.9332417194900866,0.3757861635220126,0.8380179924014797,verified_v1
dinov2_vitl14,1,4,53,jaguar|ocelot|serval|tiger,knn,0.8685235633139574,0.8721970733761448,0.8082644539852157,verified_v1
dinov2_vitb14,1,4,3,cheetah|jaguar|leopard|serval,ashb,0.5646630652324127,0.9245194119864304,0.6471118517889225,verified_v1
dinov2_vitb14,1,4,56,leopard|lion|ocelot|serval,maxlogit,0.9064000722587424,0.5420854271356784,0.8995992920660213,verified_v1
dinov2_vitb14,1,5,46,jaguar|lion|ocelot|puma|tiger,gen,0.7632774114866901,0.8090079817559863,0.5453676540689618,verified_v1
dinov2_vitl14,0,5,15,cheetah|jaguar|lion|serval|tiger,vim,0.790072785396577,0.9096875445855328,0.6112247548456236,verified_v1
dinov2_vitb14,1,5,4,cheetah|jaguar|leopard|ocelot|puma,mahalanobis,0.9019651333738444,0.5075122796879514,0.8139519266342514,verified_v1
dinov2_vitl14,2,4,35,jaguar|leopard|lion|ocelot,entropy,0.7828717427666484,0.7093675804014677,0.7970121070435388,verified_v1
dinov2_vitl14,1,5,1,cheetah|jaguar|leopard|lion|puma,react,0.5188688482592397,0.8767058823529412,0.4227631260345672,verified_v1
dinov2_vitl14,1,5,43,jaguar|leopard|ocelot|serval|tiger,mahalanobis,0.9028723860921034,0.8841280209013717,0.7634921977039861,verified_v1
dinov2_vitb14,1,4,56,leopard|lion|ocelot|serval,msp,0.9064396325197948,0.5387353433835846,0.8989684713897619,verified_v1
dinov2_vitl14,0,4,19,cheetah|leopard|ocelot|puma,knn,0.9036883845561796,0.3864995400183992,0.9087558519784732,verified_v1
dinov2_vitb14,1,4,3,cheetah|jaguar|leopard|serval,ashp,0.5194070960980414,0.9781379570297776,0.5848088538691603,verified_v1
dinov2_vitb14,2,4,38,jaguar|leopard|lion|tiger,knn,0.8632084770463979,0.7889758262291253,0.7833899365123241,verified_v1
dinov2_vitb14,1,5,46,jaguar|lion|ocelot|puma|tiger,gradnorm,0.7599602104957429,0.8088179399467883,0.5423973015483866,verified_v1
dinov2_vitl14,2,4,35,jaguar|leopard|lion|ocelot,gen,0.7791398762220866,0.7104467947334341,0.7953341013839121,verified_v1
dinov2_vitb14,2,5,31,cheetah|lion|ocelot|puma|tiger,vim,0.7593907267431729,0.900746855345912,0.4639957473416255,verified_v1
dinov2_vitb14,1,4,56,leopard|lion|ocelot|serval,nci,0.8664270282134808,0.6805904522613065,0.8384114640015456,verified_v1
dinov2_vitl14,0,5,16,cheetah|jaguar|ocelot|puma|serval,ashb,0.5237712071467149,0.9736950833218564,0.4162680806609313,verified_v1
dinov2_vitb14,1,4,3,cheetah|jaguar|leopard|serval,ashs,0.5841143086719781,0.8972860912174896,0.6747361571634227,verified_v1
dinov2_vitb14,1,5,46,jaguar|lion|ocelot|puma|tiger,kl_matching,0.7502819424867453,0.8424553401748385,0.5133859341224515,verified_v1
dinov2_vitl14,2,5,29,cheetah|leopard|puma|serval|tiger,knn,0.8093887116190923,0.9416069760199316,0.6012443094197004,verified_v1
dinov2_vitl14,2,4,35,jaguar|leopard|lion|ocelot,gradnorm,0.7983450516294415,0.6753723289445284,0.8094178048613737,verified_v1
dinov2_vitb14,1,5,4,cheetah|jaguar|leopard|ocelot|puma,mahalanobispp,0.8989519508216475,0.5424732736203409,0.8042945108411046,verified_v1
dinov2_vitl14,1,4,53,jaguar|ocelot|serval|tiger,mahalanobis,0.8620375976058459,0.9000947468154542,0.7962259677276076,verified_v1
dinov2_vitb14,1,4,56,leopard|lion|ocelot|serval,openmax,0.8929986999442759,0.5702470686767169,0.8784665059084242,verified_v1
dinov2_vitl14,1,5,1,cheetah|jaguar|leopard|lion|puma,rmd,0.8634368639998885,0.687843137254902,0.7424157151910976,verified_v1
dinov2_vitb14,0,5,18,cheetah|jaguar|ocelot|serval|tiger,knn,0.8624585962145109,0.5223449001051524,0.7688941043991051,verified_v1
dinov2_vitl14,0,5,16,cheetah|jaguar|ocelot|puma|serval,ashp,0.4401009791524553,0.9772758573199284,0.3634603822840865,verified_v1
dinov2_vitb14,2,5,32,cheetah|lion|ocelot|serval|tiger,ashb,0.6123615028648594,0.9282390031526798,0.4557789878922605,verified_v1
dinov2_vitb14,2,4,38,jaguar|leopard|lion|tiger,mahalanobis,0.8314426335331941,0.8856709097278991,0.7342103388981226,verified_v1
dinov2_vitl14,0,4,19,cheetah|leopard|ocelot|puma,mahalanobis,0.8883365373419175,0.4520469181232751,0.8899140957276261,verified_v1
dinov2_vitb14,1,5,4,cheetah|jaguar|leopard|ocelot|puma,maxlogit,0.8074140127618921,0.8017913897717422,0.6766434375737649,verified_v1
dinov2_vitb14,1,4,3,cheetah|jaguar|leopard|serval,dice,0.8801174373024454,0.806351300414625,0.8665532482141377,verified_v1
dinov2_vitl14,2,4,35,jaguar|leopard|lion|ocelot,kl_matching,0.8418153300823931,0.7013813943449169,0.8262070583333663,verified_v1
dinov2_vitb14,1,4,56,leopard|lion|ocelot|serval,react,0.5568209436456495,0.9745603015075376,0.5459649707825815,verified_v1
dinov2_vitl14,1,5,1,cheetah|jaguar|leopard|lion|puma,rsn_paper,0.917153654315695,0.3358431372549019,0.8876721139087951,verified_v1
dinov2_vitb14,2,5,32,cheetah|lion|ocelot|serval|tiger,ashp,0.5580082838752708,0.988590301756493,0.3752942027450743,verified_v1
dinov2_vitl14,1,5,43,jaguar|leopard|ocelot|serval|tiger,mahalanobispp,0.901105197233964,0.8917047681254082,0.760247148558936,verified_v1
dinov2_vitb14,1,5,4,cheetah|jaguar|leopard|ocelot|puma,msp,0.8163988927010304,0.7993354521814504,0.6841140630431337,verified_v1
dinov2_vitl14,0,5,16,cheetah|jaguar|ocelot|puma|serval,ashs,0.4362562611335162,0.98471284946977,0.3556015380075664,verified_v1
dinov2_vitb14,1,4,3,cheetah|jaguar|leopard|serval,energy,0.8057375368266214,0.6876177911797965,0.8461974712120715,verified_v1
dinov2_vitb14,0,4,22,cheetah|leopard|puma|serval,knn,0.8417256261312231,0.5284201426410201,0.8358574914137453,verified_v1
dinov2_vitb14,2,5,32,cheetah|lion|ocelot|serval|tiger,ashs,0.5712492960439428,0.9671220537456838,0.393078973698139,verified_v1
dinov2_vitl14,1,5,43,jaguar|leopard|ocelot|serval|tiger,maxlogit,0.874253381835409,0.7043762246897453,0.7938347623000832,verified_v1
dinov2_vitl14,0,5,16,cheetah|jaguar|ocelot|puma|serval,dice,0.8487001262765164,0.6800716154799614,0.7593690023728373,verified_v1
dinov2_vitb14,1,4,3,cheetah|jaguar|leopard|serval,entropy,0.823576663376709,0.679984922728986,0.8548415567950671,verified_v1
dinov2_vitb14,2,4,38,jaguar|leopard|lion|tiger,mahalanobispp,0.8288430481595672,0.8931449258437464,0.7295583205468537,verified_v1
dinov2_vitb14,1,5,4,cheetah|jaguar|leopard|ocelot|puma,nci,0.8240256635004874,0.8811037272464606,0.6452430582632687,verified_v1
dinov2_vitb14,0,5,18,cheetah|jaguar|ocelot|serval|tiger,mahalanobis,0.8404704915878023,0.8101997896950578,0.7239366961565603,verified_v1
dinov2_vitl14,1,5,1,cheetah|jaguar|leopard|lion|puma,rsn_reported,0.9231075860794946,0.3515294117647058,0.8814479025234867,verified_v1
dinov2_vitl14,0,4,19,cheetah|leopard|ocelot|puma,mahalanobispp,0.8885454955455284,0.452736890524379,0.8901057991071165,verified_v1
dinov2_vitl14,2,5,29,cheetah|leopard|puma|serval|tiger,mahalanobis,0.782582190330436,0.9512612893179696,0.5617183006924719,verified_v1
dinov2_vitb14,1,4,56,leopard|lion|ocelot|serval,rmd,0.8849900486040142,0.5345477386934674,0.8812108440436264,verified_v1
dinov2_vitl14,1,4,53,jaguar|ocelot|serval|tiger,mahalanobispp,0.8605454677134193,0.9084114117275502,0.7935397633790366,verified_v1
dinov2_vitl14,0,5,16,cheetah|jaguar|ocelot|puma|serval,energy,0.8611577117168798,0.6475692053436166,0.7866439541073125,verified_v1
dinov2_vitb14,2,5,32,cheetah|lion|ocelot|serval|tiger,dice,0.6677013575162717,0.9004653955862483,0.5148140151147947,verified_v1
dinov2_vitb14,1,4,3,cheetah|jaguar|leopard|serval,gen,0.8135382484720937,0.6847908028646815,0.8498906027940479,verified_v1
dinov2_vitl14,1,5,43,jaguar|leopard|ocelot|serval|tiger,msp,0.8762561919442281,0.7037230568256042,0.7960353314825838,verified_v1
dinov2_vitl14,0,4,19,cheetah|leopard|ocelot|puma,maxlogit,0.9145004683430256,0.3369365225390984,0.9144830464927886,verified_v1
dinov2_vitl14,1,5,1,cheetah|jaguar|leopard|lion|puma,scale,0.7671950658852112,0.6966274509803921,0.6664743067022658,verified_v1
dinov2_vitb14,0,4,22,cheetah|leopard|puma|serval,mahalanobis,0.8086032612753395,0.7483250486276205,0.773475592471153,verified_v1
dinov2_vitb14,2,4,38,jaguar|leopard|lion|tiger,maxlogit,0.8224903998736013,0.715520261590564,0.7889941068399542,verified_v1
dinov2_vitl14,0,5,16,cheetah|jaguar|ocelot|puma|serval,entropy,0.8616885546538555,0.6500482027268971,0.7863384182752663,verified_v1
dinov2_vitb14,1,5,4,cheetah|jaguar|leopard|ocelot|puma,openmax,0.8774789086938852,0.6053163825483964,0.7992589483103822,verified_v1
dinov2_vitl14,0,4,19,cheetah|leopard|ocelot|puma,msp,0.914495577941694,0.3415363385464581,0.9139907799061042,verified_v1
dinov2_vitl14,1,4,53,jaguar|ocelot|serval|tiger,maxlogit,0.8362597356812169,0.7464996315401621,0.8232151582527146,verified_v1
dinov2_vitb14,1,4,3,cheetah|jaguar|leopard|serval,gradnorm,0.8458823562287949,0.6662269129287599,0.8665532577702482,verified_v1
dinov2_vitb14,2,5,32,cheetah|lion|ocelot|serval|tiger,energy,0.9247892009918304,0.4502326977931241,0.8674634553038773,verified_v1
dinov2_vitb14,1,4,56,leopard|lion|ocelot|serval,rsn_paper,0.8493180192204519,0.6704355108877722,0.8343946239449773,verified_v1
dinov2_vitl14,0,5,16,cheetah|jaguar|ocelot|puma|serval,gen,0.8613852785814671,0.6475692053436166,0.7866270999216208,verified_v1
dinov2_vitl14,1,4,0,cheetah|jaguar|leopard|lion,knn,0.9228120083927054,0.4070367639313178,0.927892465683656,verified_v1
dinov2_vitl14,1,5,43,jaguar|leopard|ocelot|serval|tiger,nci,0.9060923182781996,0.676551273677335,0.8086581871975626,verified_v1
dinov2_vitb14,0,5,18,cheetah|jaguar|ocelot|serval|tiger,mahalanobispp,0.8414588985278655,0.8154574132492114,0.7240973931355841,verified_v1
dinov2_vitb14,2,4,38,jaguar|leopard|lion|tiger,msp,0.8241560845140027,0.7219432441901202,0.7879482240341956,verified_v1
dinov2_vitl14,0,4,19,cheetah|leopard|ocelot|puma,nci,0.8926017931230688,0.3601655933762649,0.8828470502540422,verified_v1
dinov2_vitb14,1,5,4,cheetah|jaguar|leopard|ocelot|puma,react,0.6956584128333266,0.8530771453337186,0.5662907907107988,verified_v1
dinov2_vitl14,0,5,16,cheetah|jaguar|ocelot|puma|serval,gradnorm,0.8652608898970494,0.6190607354358904,0.7925109261565907,verified_v1
dinov2_vitb14,0,4,22,cheetah|leopard|puma|serval,mahalanobispp,0.8041877884795137,0.7731791657661552,0.766428420558535,verified_v1
dinov2_vitl14,1,4,53,jaguar|ocelot|serval|tiger,msp,0.8357949331393293,0.751236972312875,0.821936803172977,verified_v1
dinov2_vitb14,1,4,3,cheetah|jaguar|leopard|serval,kl_matching,0.8605870752705993,0.5861289106671692,0.8866568562604913,verified_v1
dinov2_vitb14,2,5,32,cheetah|lion|ocelot|serval|tiger,entropy,0.9251509397991048,0.455487164089476,0.8669842258981294,verified_v1
dinov2_vitb14,0,5,18,cheetah|jaguar|ocelot|serval|tiger,maxlogit,0.8744471871713985,0.6360410094637224,0.8097579889645317,verified_v1
dinov2_vitl14,0,4,19,cheetah|leopard|ocelot|puma,openmax,0.9107895440690452,0.3955841766329346,0.903661039939904,verified_v1
dinov2_vitl14,1,5,43,jaguar|leopard|ocelot|serval|tiger,openmax,0.883974512369346,0.6266492488569563,0.8121371880469606,verified_v1
dinov2_vitb14,0,4,22,cheetah|leopard|puma|serval,maxlogit,0.8609610172391661,0.576723578992868,0.8594276257874174,verified_v1
dinov2_vitb14,2,4,38,jaguar|leopard|lion|tiger,nci,0.7978049943555608,0.7840710031531005,0.7508482106786519,verified_v1
dinov2_vitl14,0,5,16,cheetah|jaguar|ocelot|puma|serval,kl_matching,0.8124685318630945,0.7361245007574714,0.7307049439712681,verified_v1
dinov2_vitb14,1,4,56,leopard|lion|ocelot|serval,rsn_reported,0.8636105347146931,0.6180904522613065,0.8578677459458791,verified_v1
dinov2_vitl14,1,5,1,cheetah|jaguar|leopard|lion|puma,vim,0.9045006474370034,0.4771764705882353,0.833867531676401,verified_v1
dinov2_vitl14,2,5,29,cheetah|leopard|puma|serval|tiger,mahalanobispp,0.7791571245813372,0.9518841482404236,0.5588017894371565,verified_v1
dinov2_vitb14,2,5,32,cheetah|lion|ocelot|serval|tiger,gen,0.9249530468244946,0.4521843567031977,0.8673733785836001,verified_v1
dinov2_vitl14,0,4,19,cheetah|leopard|ocelot|puma,react,0.6828022211247996,0.908923643054278,0.6150439600413964,verified_v1
dinov2_vitb14,0,5,18,cheetah|jaguar|ocelot|serval|tiger,msp,0.8742595425867508,0.6397213459516299,0.8088711030140613,verified_v1
dinov2_vitb14,0,4,22,cheetah|leopard|puma|serval,msp,0.8610499861359604,0.5902312513507673,0.8586892681399829,verified_v1
dinov2_vitl14,1,4,53,jaguar|ocelot|serval|tiger,nci,0.8266748704665058,0.7509211495946941,0.8072994330590149,verified_v1
dinov2_vitl14,1,5,43,jaguar|leopard|ocelot|serval|tiger,react,0.3265405665980658,0.9958197256694972,0.3242886465101074,verified_v1
dinov2_vitb14,1,4,56,leopard|lion|ocelot|serval,scale,0.7169549029102245,0.859715242881072,0.7126717817695111,verified_v1
dinov2_vitb14,2,4,38,jaguar|leopard|lion|tiger,openmax,0.7465951218638911,0.8953637743781385,0.6734474187930137,verified_v1
dinov2_vitb14,0,4,22,cheetah|leopard|puma|serval,nci,0.8039957641595201,0.8048411497730711,0.7764326846976877,verified_v1
dinov2_vitb14,2,5,32,cheetah|lion|ocelot|serval|tiger,gradnorm,0.9254916320350512,0.4662963518991142,0.8641117092310382,verified_v1
dinov2_vitl14,2,5,29,cheetah|leopard|puma|serval|tiger,maxlogit,0.8616019394180755,0.7335720959202741,0.724973302861325,verified_v1
dinov2_vitb14,1,5,4,cheetah|jaguar|leopard|ocelot|puma,rmd,0.9128254446622606,0.5040450736781277,0.8469421376657044,verified_v1
dinov2_vitl14,1,4,0,cheetah|jaguar|leopard|lion,mahalanobis,0.917211707723989,0.5116401559043505,0.910165666259578,verified_v1
dinov2_vitl14,1,5,2,cheetah|jaguar|leopard|lion|serval,ashb,0.4857469066612206,0.9208020050125312,0.4762766499328917,verified_v1
dinov2_vitl14,1,4,53,jaguar|ocelot|serval|tiger,openmax,0.8371706486612095,0.7474470996947047,0.8199802436803749,verified_v1
dinov2_vitb14,0,5,18,cheetah|jaguar|ocelot|serval|tiger,nci,0.8662563354363827,0.6411671924290221,0.7914786398878585,verified_v1
dinov2_vitb14,0,4,22,cheetah|leopard|puma|serval,openmax,0.8482598987663825,0.6227577263885887,0.8381148764628026,verified_v1
dinov2_vitb14,2,5,32,cheetah|lion|ocelot|serval|tiger,kl_matching,0.9037422708364438,0.5322023720162138,0.8281322255907552,verified_v1
dinov2_vitb14,2,4,38,jaguar|leopard|lion|tiger,react,0.664157282513188,0.8415275020436763,0.6456892300089933,verified_v1
dinov2_vitb14,1,4,56,leopard|lion|ocelot|serval,vim,0.805286327081697,0.8577261306532663,0.7748780420692476,verified_v1
dinov2_vitl14,2,5,29,cheetah|leopard|puma|serval|tiger,msp,0.8615168124705801,0.7379321083774525,0.7237664112594567,verified_v1
dinov2_vitb14,1,5,46,jaguar|lion|ocelot|puma|tiger,knn,0.7833207202381678,0.7162675788673508,0.5839060308646766,verified_v1
dinov2_vitl14,1,5,2,cheetah|jaguar|leopard|lion|serval,ashp,0.685369044111419,0.8773182957393484,0.6062505486931165,verified_v1
dinov2_vitb14,0,5,18,cheetah|jaguar|ocelot|serval|tiger,openmax,0.866669597791798,0.6531282860147214,0.7965582342782555,verified_v1
dinov2_vitl14,1,4,53,jaguar|ocelot|serval|tiger,react,0.4400919304348551,0.976418570375829,0.4736376972556159,verified_v1
dinov2_vitb14,1,5,4,cheetah|jaguar|leopard|ocelot|puma,rsn_paper,0.9560580536203324,0.2136665703553886,0.9299867535311256,verified_v1
dinov2_vitl14,0,4,19,cheetah|leopard|ocelot|puma,rmd,0.88962076447373,0.3517709291628335,0.8918928513429734,verified_v1
dinov2_vitb14,0,4,22,cheetah|leopard|puma|serval,react,0.7269175901727839,0.8775664577480009,0.6925986288138083,verified_v1
dinov2_vitl14,2,5,29,cheetah|leopard|puma|serval|tiger,nci,0.7973591638910357,0.7918094051697291,0.65941849817416,verified_v1
dinov2_vitl14,2,4,35,jaguar|leopard|lion|ocelot,knn,0.9393624779731612,0.3428663932657025,0.9388556031463956,verified_v1
dinov2_vitb14,0,5,18,cheetah|jaguar|ocelot|serval|tiger,react,0.8347806913774973,0.6812565720294427,0.7584485174500559,verified_v1
dinov2_vitb14,1,4,57,leopard|lion|ocelot|tiger,ashb,0.4426049480430771,0.95246138996139,0.4437177412516397,verified_v1
dinov2_vitl14,1,5,2,cheetah|jaguar|leopard|lion|serval,ashs,0.6830987639116451,0.8770676691729323,0.6035850294708098,verified_v1
dinov2_vitl14,0,4,19,cheetah|leopard|ocelot|puma,rsn_paper,0.9139863374832152,0.3145124195032199,0.9227626278539344,verified_v1
dinov2_vitb14,2,4,38,jaguar|leopard|lion|tiger,rmd,0.8293324349900694,0.6560784771692164,0.8097830611177496,verified_v1
dinov2_vitl14,1,5,43,jaguar|leopard|ocelot|serval|tiger,rmd,0.912733576621058,0.5527106466361855,0.8402917108301888,verified_v1
dinov2_vitb14,1,4,57,leopard|lion|ocelot|tiger,ashp,0.6732092232634372,0.8515926640926641,0.6283214653695567,verified_v1
