job_kind,scope,protocol,seed,backbone,id_size,id_set_id,id_set,ood_set,method,variant,job_id,ood_class,id_n,ood_n,AUROC,FPR95,AUPR_IN,AUPR_OUT,DetectionError,OSCR,AUOSC,score_mean_id,score_std_id,score_mean_ood,score_std_ood
cleaned_fold_suite,fair,fair,0,dinov2_vitl14,2,14,leopard|ocelot,cheetah|jaguar|lion|puma|serval|tiger,diag_raw,main,68f348f439747fae01dd34171b5aaf97ef9e3048,puma,3872,3137,0.9569275058156843,0.17213898629263627,0.9647868990785673,0.9317126913532271,0.09173163481981259,0.9569113282680457,0.9569113282680457,-30.076213389881385,6.716975470333906,-49.385080290099104,6.3144139262635965
cleaned_fold_suite,fair,fair,0,dinov2_vitl14,2,14,leopard|ocelot,cheetah|jaguar|lion|puma|serval|tiger,diag_raw,main,68f348f439747fae01dd34171b5aaf97ef9e3048,serval,3872,1491,0.9096751653169708,0.7391012743125419,0.9679799307116225,0.7091927800391038,0.1324088643430833,0.9096278774575829,0.9096278774575829,-30.076213389881385,6.716975470333906,-42.202071223780266,6.5330405066658175
cleaned_fold_suite,fair,fair,0,dinov2_vitl14,2,14,leopard|ocelot,cheetah|jaguar|lion|puma|serval|tiger,diag_raw,main,68f348f439747fae01dd34171b5aaf97ef9e3048,tiger,3872,2790,0.9880439290263336,0.02939068100358423,0.9915778994330682,0.9778355958749243,0.03841383038597115,0.9880178248763293,0.9880178248763293,-30.076213389881385,6.716975470333906,-54.28421838001538,3.886628587980812
cleaned_fold_suite,fair,fair,2,dinov2_vitb14,2,0,cheetah|jaguar,leopard|lion|ocelot|puma|serval|tiger,diag_raw,main,302b2db70905ac2c258ff07a7f1c3d5b1854b603,leopard,3594,1851,0.5957419878920598,0.9238249594813615,0.7663668331988831,0.4045039870559014,0.41518797311203887,0.5957444681648717,0.5957444681648717,-26.21833039232274,5.30695048409809,-27.851515547898188,5.1608100574622116
cleaned_fold_suite,fair,fair,2,dinov2_vitb14,2,0,cheetah|jaguar,leopard|lion|ocelot|puma|serval|tiger,diag_raw,main,302b2db70905ac2c258ff07a7f1c3d5b1854b603,lion,3594,2648,0.9828279383060388,0.0857250755287009,0.9884870735178708,0.973230896586821,0.06178127947384614,0.9827441926540879,0.9827441926540879,-26.21833039232274,5.30695048409809,-41.58714588891343,3.261800548668344
cleaned_fold_suite,fair,fair,2,dinov2_vitb14,2,0,cheetah|jaguar,leopard|lion|ocelot|puma|serval|tiger,diag_raw,main,302b2db70905ac2c258ff07a7f1c3d5b1854b603,ocelot,3594,2061,0.7543050482811802,0.9213973799126638,0.8680592406735383,0.5389066379291987,0.2795458466682705,0.7542816927344269,0.7542816927344269,-26.21833039232274,5.30695048409809,-30.54653178922532,4.075459987135863
cleaned_fold_suite,fair,fair,2,dinov2_vitb14,2,0,cheetah|jaguar,leopard|lion|ocelot|puma|serval|tiger,diag_raw,main,302b2db70905ac2c258ff07a7f1c3d5b1854b603,puma,3594,3097,0.9415201384145966,0.2150468195027446,0.9490633398561742,0.9150778513922374,0.1150759553512662,0.9415040566480675,0.9415040566480675,-26.21833039232274,5.30695048409809,-38.12633434218055,4.140457817080609
cleaned_fold_suite,fair,fair,2,dinov2_vitb14,2,0,cheetah|jaguar,leopard|lion|ocelot|puma|serval|tiger,diag_raw,main,302b2db70905ac2c258ff07a7f1c3d5b1854b603,serval,3594,1524,0.9426188040142729,0.38648293963254593,0.9769606619816676,0.837823119276986,0.11201795205482454,0.9424847040196771,0.9424847040196771,-26.21833039232274,5.30695048409809,-37.538959798537526,3.9274430711185424
cleaned_fold_suite,fair,fair,2,dinov2_vitb14,2,0,cheetah|jaguar,leopard|lion|ocelot|puma|serval|tiger,diag_raw,main,302b2db70905ac2c258ff07a7f1c3d5b1854b603,tiger,3594,2764,0.9697298601061264,0.05499276410998553,0.9793767155706065,0.933331294031977,0.046818362651371834,0.9696902982700706,0.9696902982700706,-26.21833039232274,5.30695048409809,-39.20458535071565,2.5416122854066843
cleaned_fold_suite,fair,fair,0,dinov2_vitb14,2,15,leopard|puma,cheetah|jaguar|lion|ocelot|serval|tiger,diag_raw,main,7708e352dae829b935d23259dc092f0751ed58ba,cheetah,4960,1903,0.928355112047192,0.5412506568575933,0.9745061175121907,0.7471750677047202,0.11516530562948146,0.9283099795738479,0.9283099795738479,-26.56352977329685,5.197650716623635,-35.86896361142037,2.9780220239264485
